description,name,unit_name,fdc_id,amount,measure_unit_id,portion_name,portion_amount,gram_weight
"Bananas, ripe and slightly ripe, raw",Vitamin B 6,MG,790991,0.209,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Vitamin B 6,MG,1105314,0.209,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Vitamin C,MG,790991,12.3,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Vitamin C,MG,1105314,12.3,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Vitamin K (Dihydrophylloquinone),UG,790991,0,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Vitamin K (Menaquinone-4),UG,790991,0,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Vitamin K (Menaquinone-4),UG,1105314,0,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Vitamin K (phylloquinone),UG,790991,0.1,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Vitamin K (phylloquinone),UG,1105314,0.1,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Zinc,MG,790991,0.16,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Protein,G,1105314,0.74,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Vitamin A,UG,1105314,1,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Protein,G,790991,0.74,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Iodine,UG,1105314,0,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Potassium,MG,790991,326,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Potassium,MG,1105314,326,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Biotin,UG,790991,0,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Biotin,UG,1105314,0,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Calcium,MG,790991,5,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Calcium,MG,1105314,5,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Copper,MG,790991,0.101,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Energy,KCAL,790991,97,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Energy,KCAL,1105314,97,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Fiber,G,790991,1.7,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Fiber,G,1105314,1.7,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Folate,UG,790991,14,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Copper,MG,1105314,0.101,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Iodine,UG,790991,0,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Folate,UG,1105314,14,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Phosphorus,MG,790991,22,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Niacin,MG,1105314,0.662,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Niacin,MG,790991,0.662,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Manganese,MG,1105314,0.258,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Phosphorus,MG,1105314,22,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Magnesium,MG,1105314,28,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Magnesium,MG,790991,28,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Iron,MG,1105314,0,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Iron,MG,790991,0,1119,Banana,1,115
"Bananas, ripe and slightly ripe, raw",Manganese,MG,790991,0.258,1119,Banana,1,115
"Beans, Dry, Black (0% moisture)",Molybdenum,UG,747444,920,,,,
"Beans, Dry, Black (0% moisture)",Phosphorus,MG,335912,522,,,,
"Beans, Dry, Black (0% moisture)",Phosphorus,MG,747444,522,,,,
"Beans, Dry, Black (0% moisture)",Potassium,MG,335912,1540,,,,
"Beans, Dry, Black (0% moisture)",Potassium,MG,747444,1540,,,,
"Beans, Dry, Black (0% moisture)",Total lipid (fat),G,335912,1.45,,,,
"Beans, Dry, Black (0% moisture)",Protein,G,747444,24.4,,,,
"Beans, Dry, Black (0% moisture)",Total lipid (fat),G,747444,1.45,,,,
"Beans, Dry, Black (0% moisture)",Zinc,MG,335912,3.37,,,,
"Beans, Dry, Black (0% moisture)",Zinc,MG,747444,3.37,,,,
"Beans, Dry, Black (0% moisture)",Protein,G,335912,24.4,,,,
"Beans, Dry, Black (0% moisture)",Molybdenum,UG,335912,920,,,,
"Beans, Dry, Black (0% moisture)",Fiber,G,747444,4.2,,,,
"Beans, Dry, Black (0% moisture)",Manganese,MG,335912,2.08,,,,
"Beans, Dry, Black (0% moisture)",Magnesium,MG,747444,180,,,,
"Beans, Dry, Black (0% moisture)",Magnesium,MG,335912,180,,,,
"Beans, Dry, Black (0% moisture)",Iron,MG,747444,5.34,,,,
"Beans, Dry, Black (0% moisture)",Iron,MG,335912,5.34,,,,
"Beans, Dry, Black (0% moisture)",Fiber,G,335912,4.2,,,,
"Beans, Dry, Black (0% moisture)",Copper,MG,747444,1.12,,,,
"Beans, Dry, Black (0% moisture)",Copper,MG,335912,1.12,,,,
"Beans, Dry, Black (0% moisture)",Calcium,MG,747444,191,,,,
"Beans, Dry, Black (0% moisture)",Calcium,MG,335912,191,,,,
"Beans, Dry, Black (0% moisture)",Manganese,MG,747444,2.08,,,,
"Beans, Dry, Brown (0% moisture)",Phosphorus,MG,335425,543,,,,
"Beans, Dry, Brown (0% moisture)",Phosphorus,MG,747433,543,,,,
"Beans, Dry, Brown (0% moisture)",Potassium,MG,335425,1580,,,,
"Beans, Dry, Brown (0% moisture)",Potassium,MG,747433,1580,,,,
"Beans, Dry, Brown (0% moisture)",Zinc,MG,747433,3.71,,,,
"Beans, Dry, Brown (0% moisture)",Zinc,MG,335425,3.71,,,,
"Beans, Dry, Brown (0% moisture)",Protein,G,747433,25.6,,,,
"Beans, Dry, Brown (0% moisture)",Total lipid (fat),G,335425,1.12,,,,
"Beans, Dry, Brown (0% moisture)",Total lipid (fat),G,747433,1.12,,,,
"Beans, Dry, Brown (0% moisture)",Molybdenum,UG,747433,1150,,,,
"Beans, Dry, Brown (0% moisture)",Protein,G,335425,25.6,,,,
"Beans, Dry, Brown (0% moisture)",Molybdenum,UG,335425,1150,,,,
"Beans, Dry, Brown (0% moisture)",Fiber,G,747433,4.1,,,,
"Beans, Dry, Brown (0% moisture)",Manganese,MG,335425,1.87,,,,
"Beans, Dry, Brown (0% moisture)",Calcium,MG,335425,158,,,,
"Beans, Dry, Brown (0% moisture)",Calcium,MG,747433,158,,,,
"Beans, Dry, Brown (0% moisture)",Copper,MG,335425,1.03,,,,
"Beans, Dry, Brown (0% moisture)",Copper,MG,747433,1.03,,,,
"Beans, Dry, Brown (0% moisture)",Manganese,MG,747433,1.87,,,,
"Beans, Dry, Brown (0% moisture)",Iron,MG,335425,4.7,,,,
"Beans, Dry, Brown (0% moisture)",Iron,MG,747433,4.7,,,,
"Beans, Dry, Brown (0% moisture)",Magnesium,MG,335425,158,,,,
"Beans, Dry, Brown (0% moisture)",Magnesium,MG,747433,158,,,,
"Beans, Dry, Brown (0% moisture)",Fiber,G,335425,4.1,,,,
"Beans, Dry, Carioca (0% moisture)",Molybdenum,UG,747436,962,,,,
"Beans, Dry, Carioca (0% moisture)",Zinc,MG,335433,3.36,,,,
"Beans, Dry, Carioca (0% moisture)",Total lipid (fat),G,747436,1.44,,,,
"Beans, Dry, Carioca (0% moisture)",Total lipid (fat),G,335433,1.44,,,,
"Beans, Dry, Carioca (0% moisture)",Protein,G,747436,25.2,,,,
"Beans, Dry, Carioca (0% moisture)",Protein,G,335433,25.2,,,,
"Beans, Dry, Carioca (0% moisture)",Potassium,MG,747436,1390,,,,
"Beans, Dry, Carioca (0% moisture)",Potassium,MG,335433,1390,,,,
"Beans, Dry, Carioca (0% moisture)",Phosphorus,MG,747436,535,,,,
"Beans, Dry, Carioca (0% moisture)",Phosphorus,MG,335433,535,,,,
"Beans, Dry, Carioca (0% moisture)",Zinc,MG,747436,3.36,,,,
"Beans, Dry, Carioca (0% moisture)",Molybdenum,UG,335433,962,,,,
"Beans, Dry, Carioca (0% moisture)",Manganese,MG,335433,1.93,,,,
"Beans, Dry, Carioca (0% moisture)",Manganese,MG,747436,1.93,,,,
"Beans, Dry, Carioca (0% moisture)",Calcium,MG,335433,194,,,,
"Beans, Dry, Carioca (0% moisture)",Calcium,MG,747436,194,,,,
"Beans, Dry, Carioca (0% moisture)",Copper,MG,747436,1.04,,,,
"Beans, Dry, Carioca (0% moisture)",Fiber,G,335433,4.5,,,,
"Beans, Dry, Carioca (0% moisture)",Copper,MG,335433,1.04,,,,
"Beans, Dry, Carioca (0% moisture)",Iron,MG,335433,5.87,,,,
"Beans, Dry, Carioca (0% moisture)",Iron,MG,747436,5.87,,,,
"Beans, Dry, Carioca (0% moisture)",Magnesium,MG,335433,179,,,,
"Beans, Dry, Carioca (0% moisture)",Magnesium,MG,747436,179,,,,
"Beans, Dry, Carioca (0% moisture)",Fiber,G,747436,4.5,,,,
"Beans, Dry, Cranberry (0% moisture)",Potassium,MG,747437,1340,,,,
"Beans, Dry, Cranberry (0% moisture)",Phosphorus,MG,335782,487,,,,
"Beans, Dry, Cranberry (0% moisture)",Phosphorus,MG,747437,487,,,,
"Beans, Dry, Cranberry (0% moisture)",Potassium,MG,335782,1340,,,,
"Beans, Dry, Cranberry (0% moisture)",Protein,G,335782,24.4,,,,
"Beans, Dry, Cranberry (0% moisture)",Molybdenum,UG,747437,672,,,,
"Beans, Dry, Cranberry (0% moisture)",Total lipid (fat),G,335782,1.23,,,,
"Beans, Dry, Cranberry (0% moisture)",Total lipid (fat),G,747437,1.23,,,,
"Beans, Dry, Cranberry (0% moisture)",Zinc,MG,335782,3.03,,,,
"Beans, Dry, Cranberry (0% moisture)",Zinc,MG,747437,3.03,,,,
"Beans, Dry, Cranberry (0% moisture)",Protein,G,747437,24.4,,,,
"Beans, Dry, Cranberry (0% moisture)",Molybdenum,UG,335782,672,,,,
"Beans, Dry, Cranberry (0% moisture)",Manganese,MG,747437,1.78,,,,
"Beans, Dry, Cranberry (0% moisture)",Manganese,MG,335782,1.78,,,,
"Beans, Dry, Cranberry (0% moisture)",Magnesium,MG,747437,166,,,,
"Beans, Dry, Cranberry (0% moisture)",Magnesium,MG,335782,166,,,,
"Beans, Dry, Cranberry (0% moisture)",Iron,MG,747437,5.26,,,,
"Beans, Dry, Cranberry (0% moisture)",Iron,MG,335782,5.26,,,,
"Beans, Dry, Cranberry (0% moisture)",Fiber,G,747437,4.3,,,,
"Beans, Dry, Cranberry (0% moisture)",Fiber,G,335782,4.3,,,,
"Beans, Dry, Cranberry (0% moisture)",Copper,MG,747437,0.757,,,,
"Beans, Dry, Cranberry (0% moisture)",Copper,MG,335782,0.757,,,,
"Beans, Dry, Cranberry (0% moisture)",Calcium,MG,747437,152,,,,
"Beans, Dry, Cranberry (0% moisture)",Calcium,MG,335782,152,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Phosphorus,MG,335245,612,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Phosphorus,MG,747440,612,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Potassium,MG,335245,1490,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Potassium,MG,747440,1490,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Protein,G,335245,25.9,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Zinc,MG,747440,3.29,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Total lipid (fat),G,335245,1.31,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Total lipid (fat),G,747440,1.31,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Zinc,MG,335245,3.29,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Molybdenum,UG,747440,572,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Protein,G,747440,25.9,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Molybdenum,UG,335245,572,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Manganese,MG,747440,1.67,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Manganese,MG,335245,1.67,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Calcium,MG,747440,98,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Copper,MG,335245,0.865,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Copper,MG,747440,0.865,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Fiber,G,335245,4.3,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Calcium,MG,335245,98,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Iron,MG,335245,6.58,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Iron,MG,747440,6.58,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Magnesium,MG,335245,164,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Magnesium,MG,747440,164,,,,
"Beans, Dry, Dark Red Kidney (0% moisture)",Fiber,G,747440,4.3,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Molybdenum,UG,747432,340,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Zinc,MG,335428,3.42,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Total lipid (fat),G,747432,0.86,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Total lipid (fat),G,335428,0.86,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Protein,G,747432,23.3,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Protein,G,335428,23.3,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Potassium,MG,747432,1490,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Potassium,MG,335428,1490,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Phosphorus,MG,747432,439,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Phosphorus,MG,335428,439,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Molybdenum,UG,335428,340,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Zinc,MG,747432,3.42,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Manganese,MG,335428,1.7,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Calcium,MG,335428,180,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Calcium,MG,747432,180,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Copper,MG,335428,0.864,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Copper,MG,747432,0.864,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Fiber,G,335428,4,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Manganese,MG,747432,1.7,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Iron,MG,335428,4.47,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Iron,MG,747432,4.47,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Magnesium,MG,335428,182,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Magnesium,MG,747432,182,,,,
"Beans, Dry, Flor de Mayo (0% moisture)",Fiber,G,747432,4,,,,
"Beans, Dry, Great Northern (0% moisture)",Molybdenum,UG,747446,557,,,,
"Beans, Dry, Great Northern (0% moisture)",Zinc,MG,336067,3.45,,,,
"Beans, Dry, Great Northern (0% moisture)",Total lipid (fat),G,747446,1.24,,,,
"Beans, Dry, Great Northern (0% moisture)",Total lipid (fat),G,336067,1.24,,,,
"Beans, Dry, Great Northern (0% moisture)",Protein,G,747446,24.7,,,,
"Beans, Dry, Great Northern (0% moisture)",Protein,G,336067,24.7,,,,
"Beans, Dry, Great Northern (0% moisture)",Potassium,MG,747446,1520,,,,
"Beans, Dry, Great Northern (0% moisture)",Potassium,MG,336067,1520,,,,
"Beans, Dry, Great Northern (0% moisture)",Phosphorus,MG,747446,519,,,,
"Beans, Dry, Great Northern (0% moisture)",Phosphorus,MG,336067,519,,,,
"Beans, Dry, Great Northern (0% moisture)",Molybdenum,UG,336067,557,,,,
"Beans, Dry, Great Northern (0% moisture)",Zinc,MG,747446,3.45,,,,
"Beans, Dry, Great Northern (0% moisture)",Manganese,MG,336067,1.9,,,,
"Beans, Dry, Great Northern (0% moisture)",Calcium,MG,336067,192,,,,
"Beans, Dry, Great Northern (0% moisture)",Calcium,MG,747446,192,,,,
"Beans, Dry, Great Northern (0% moisture)",Copper,MG,336067,1.08,,,,
"Beans, Dry, Great Northern (0% moisture)",Copper,MG,747446,1.08,,,,
"Beans, Dry, Great Northern (0% moisture)",Fiber,G,336067,4.3,,,,
"Beans, Dry, Great Northern (0% moisture)",Manganese,MG,747446,1.9,,,,
"Beans, Dry, Great Northern (0% moisture)",Iron,MG,336067,5.48,,,,
"Beans, Dry, Great Northern (0% moisture)",Iron,MG,747446,5.48,,,,
"Beans, Dry, Great Northern (0% moisture)",Magnesium,MG,336067,176,,,,
"Beans, Dry, Great Northern (0% moisture)",Magnesium,MG,747446,176,,,,
"Beans, Dry, Great Northern (0% moisture)",Fiber,G,747446,4.3,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Molybdenum,UG,747438,384,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Phosphorus,MG,335422,549,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Phosphorus,MG,747438,549,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Potassium,MG,335422,1540,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Potassium,MG,747438,1540,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Protein,G,747438,25,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Total lipid (fat),G,335422,1.03,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Total lipid (fat),G,747438,1.03,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Zinc,MG,335422,3.5,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Molybdenum,UG,335422,384,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Protein,G,335422,25,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Zinc,MG,747438,3.5,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Manganese,MG,747438,1.52,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Magnesium,MG,747438,158,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Magnesium,MG,335422,158,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Iron,MG,747438,6.95,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Iron,MG,335422,6.95,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Fiber,G,747438,4.5,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Fiber,G,335422,4.5,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Copper,MG,747438,0.786,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Copper,MG,335422,0.786,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Calcium,MG,747438,103,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Calcium,MG,335422,103,,,,
"Beans, Dry, Light Red Kidney (0% moisture)",Manganese,MG,335422,1.52,,,,
"Beans, Dry, Light Tan (0% moisture)",Phosphorus,MG,747435,571,,,,
"Beans, Dry, Light Tan (0% moisture)",Potassium,MG,335785,1230,,,,
"Beans, Dry, Light Tan (0% moisture)",Potassium,MG,747435,1230,,,,
"Beans, Dry, Light Tan (0% moisture)",Protein,G,335785,24.6,,,,
"Beans, Dry, Light Tan (0% moisture)",Phosphorus,MG,335785,571,,,,
"Beans, Dry, Light Tan (0% moisture)",Total lipid (fat),G,335785,1.28,,,,
"Beans, Dry, Light Tan (0% moisture)",Total lipid (fat),G,747435,1.28,,,,
"Beans, Dry, Light Tan (0% moisture)",Zinc,MG,335785,3.23,,,,
"Beans, Dry, Light Tan (0% moisture)",Zinc,MG,747435,3.23,,,,
"Beans, Dry, Light Tan (0% moisture)",Protein,G,747435,24.6,,,,
"Beans, Dry, Light Tan (0% moisture)",Molybdenum,UG,747435,534,,,,
"Beans, Dry, Light Tan (0% moisture)",Molybdenum,UG,335785,534,,,,
"Beans, Dry, Light Tan (0% moisture)",Calcium,MG,335785,98,,,,
"Beans, Dry, Light Tan (0% moisture)",Manganese,MG,747435,1.69,,,,
"Beans, Dry, Light Tan (0% moisture)",Calcium,MG,747435,98,,,,
"Beans, Dry, Light Tan (0% moisture)",Copper,MG,335785,0.932,,,,
"Beans, Dry, Light Tan (0% moisture)",Fiber,G,335785,4.3,,,,
"Beans, Dry, Light Tan (0% moisture)",Fiber,G,747435,4.3,,,,
"Beans, Dry, Light Tan (0% moisture)",Copper,MG,747435,0.932,,,,
"Beans, Dry, Light Tan (0% moisture)",Iron,MG,747435,7.29,,,,
"Beans, Dry, Light Tan (0% moisture)",Magnesium,MG,335785,178,,,,
"Beans, Dry, Light Tan (0% moisture)",Magnesium,MG,747435,178,,,,
"Beans, Dry, Light Tan (0% moisture)",Manganese,MG,335785,1.69,,,,
"Beans, Dry, Light Tan (0% moisture)",Iron,MG,335785,7.29,,,,
"Beans, Dry, Medium Red (0% moisture)",Protein,G,335777,25.5,,,,
"Beans, Dry, Medium Red (0% moisture)",Phosphorus,MG,747430,548,,,,
"Beans, Dry, Medium Red (0% moisture)",Potassium,MG,335777,1490,,,,
"Beans, Dry, Medium Red (0% moisture)",Potassium,MG,747430,1490,,,,
"Beans, Dry, Medium Red (0% moisture)",Protein,G,747430,25.5,,,,
"Beans, Dry, Medium Red (0% moisture)",Manganese,MG,747430,2.05,,,,
"Beans, Dry, Medium Red (0% moisture)",Total lipid (fat),G,747430,1.04,,,,
"Beans, Dry, Medium Red (0% moisture)",Zinc,MG,335777,3.82,,,,
"Beans, Dry, Medium Red (0% moisture)",Zinc,MG,747430,3.82,,,,
"Beans, Dry, Medium Red (0% moisture)",Phosphorus,MG,335777,548,,,,
"Beans, Dry, Medium Red (0% moisture)",Total lipid (fat),G,335777,1.04,,,,
"Beans, Dry, Medium Red (0% moisture)",Molybdenum,UG,747430,468,,,,
"Beans, Dry, Medium Red (0% moisture)",Iron,MG,747430,6.27,,,,
"Beans, Dry, Medium Red (0% moisture)",Manganese,MG,335777,2.05,,,,
"Beans, Dry, Medium Red (0% moisture)",Magnesium,MG,747430,178,,,,
"Beans, Dry, Medium Red (0% moisture)",Magnesium,MG,335777,178,,,,
"Beans, Dry, Medium Red (0% moisture)",Iron,MG,335777,6.27,,,,
"Beans, Dry, Medium Red (0% moisture)",Fiber,G,747430,4.3,,,,
"Beans, Dry, Medium Red (0% moisture)",Fiber,G,335777,4.3,,,,
"Beans, Dry, Medium Red (0% moisture)",Copper,MG,747430,1.04,,,,
"Beans, Dry, Medium Red (0% moisture)",Copper,MG,335777,1.04,,,,
"Beans, Dry, Medium Red (0% moisture)",Calcium,MG,747430,193,,,,
"Beans, Dry, Medium Red (0% moisture)",Calcium,MG,335777,193,,,,
"Beans, Dry, Medium Red (0% moisture)",Molybdenum,UG,335777,468,,,,
"Beans, Dry, Navy (0% moisture)",Phosphorus,MG,335419,523,,,,
"Beans, Dry, Navy (0% moisture)",Potassium,MG,335419,1470,,,,
"Beans, Dry, Navy (0% moisture)",Phosphorus,MG,747441,523,,,,
"Beans, Dry, Navy (0% moisture)",Potassium,MG,747441,1470,,,,
"Beans, Dry, Navy (0% moisture)",Zinc,MG,747441,3.31,,,,
"Beans, Dry, Navy (0% moisture)",Protein,G,747441,24.1,,,,
"Beans, Dry, Navy (0% moisture)",Total lipid (fat),G,747441,1.51,,,,
"Beans, Dry, Navy (0% moisture)",Zinc,MG,335419,3.31,,,,
"Beans, Dry, Navy (0% moisture)",Molybdenum,UG,747441,840,,,,
"Beans, Dry, Navy (0% moisture)",Protein,G,335419,24.1,,,,
"Beans, Dry, Navy (0% moisture)",Molybdenum,UG,335419,840,,,,
"Beans, Dry, Navy (0% moisture)",Total lipid (fat),G,335419,1.51,,,,
"Beans, Dry, Navy (0% moisture)",Manganese,MG,335419,2.22,,,,
"Beans, Dry, Navy (0% moisture)",Manganese,MG,747441,2.22,,,,
"Beans, Dry, Navy (0% moisture)",Calcium,MG,747441,229,,,,
