description,name,unit_name,fdc_id,group,amount,portion_name,portion_amount,gram_weight,FdGrp_Cd,FdGrp_desc
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",18:04,g,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",18:00,g,9400,900,0.002,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",16:1 undifferentiated,g,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",16:00,g,9400,900,0.018,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",14:00,g,9400,900,0.001,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",12:00,g,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",10:00,g,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",08:00,g,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",06:00,g,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",04:00,g,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Fluoride,µg,9400,900,39.1,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",22:1 undifferentiated,g,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",22:5 n-3 (DPA),g,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid","Folate, food",µg,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Alcohol,g,9400,900,0.0,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid","Fatty acids, total saturated",g,9400,900,0.022,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid","Fatty acids, total polyunsaturated",g,9400,900,0.039,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid","Fatty acids, total monounsaturated",g,9400,900,0.006,cup,1.0,248.0,900,Fruits and Fruit Juices
"Apple juice, canned or bottled, unsweetened, with added ascorbic acid",Energy,kcal,9400,900,46.0,cup,1.0,248.0,900,Fruits and Fruit Juices
